How many employees does your company or organization have?,Is your employer primarily a tech company/organization?,Is your primary role within your company related to tech/IT?,Does your employer provide mental health benefits as part of healthcare coverage?,Do you know the options for mental health care available under your employer-provided coverage?,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?",Does your employer offer resources to learn more about mental health concerns and options for seeking help?,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,"If a mental health issue prompted you to request a medical leave from work, asking for that leave would be:",Do you think that discussing a mental health disorder with your employer would have negative consequences?,Do you think that discussing a physical health issue with your employer would have negative consequences?,Would you feel comfortable discussing a mental health disorder with your coworkers?,Would you feel comfortable discussing a mental health disorder with your direct supervisor(s)?,Do you feel that your employer takes mental health as seriously as physical health?,Have you heard of or observed negative consequences for co-workers who have been open about mental health issues in your workplace?,Do you have previous employers?,Have your previous employers provided mental health benefits?,Were you aware of the options for mental health care provided by your previous employers?,Did your previous employers ever formally discuss mental health (as part of a wellness campaign or other official communication)?,Did your previous employers provide resources to learn more about mental health issues and how to seek help?,Was your anonymity protected if you chose to take advantage of mental health or substance abuse treatment resources with previous employers?,Do you think that discussing a mental health disorder with previous employers would have negative consequences?,Do you think that discussing a physical health issue with previous employers would have negative consequences?,Would you have been willing to discuss a mental health issue with your previous co-workers?,Would you have been willing to discuss a mental health issue with your direct supervisor(s)?,Did you feel that your previous employers took mental health as seriously as physical health?,Did you hear of or observe negative consequences for co-workers with mental health issues in your previous workplaces?,Would you be willing to bring up a physical health issue with a potential employer in an interview?,Would you bring up a mental health issue with a potential employer in an interview?,Do you feel that being identified as a person with a mental health issue would hurt your career?,Do you think that team members/co-workers would view you more negatively if they knew you suffered from a mental health issue?,How willing would you be to share with friends and family that you have a mental illness?,Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?,Have your observations of how another individual who discussed a mental health disorder made you less likely to reveal a mental health issue yourself in your current workplace?,Do you have a family history of mental illness?,Have you had a mental health disorder in the past?,Do you currently have a mental health disorder?,Have you been diagnosed with a mental health condition by a medical professional?,Have you ever sought treatment for a mental health issue from a mental health professional?,"If you have a mental health issue, do you feel that it interferes with your work when being treated effectively?","If you have a mental health issue, do you feel that it interferes with your work when NOT being treated effectively?",What is your age?,What is your gender?,What country do you live in?,What US state or territory do you live in?,What country do you work in?,What US state or territory do you work in?,Which of the following best describes your work position?,Do you work remotely?,AnxDis,MoodDis,AttentionProb,ObsessiveTraits,PostTrauma,UnconfirmedPTSD,EatingBehav,SubstanceDep,StressSynd,PersType,DevDis,Psychosis,AddictivePat,IdentitySplit,SeasonalMood,SchizoType,TBI,SexCompuls,NeuroType,ADDOnly
1.0,-0.22611690886731592,0.014696970276298136,0.08855670464863567,-0.046304522405570904,0.03499684070828424,0.11085121177490427,0.02751319571179059,-0.046295098148723,-0.0072470216845716955,-0.03898602933610653,0.0028662841976595205,-0.011630824704302191,0.005273093804974558,-0.007637037195262103,-0.05439620521989182,-0.015025902743482132,0.009034530193296074,0.006753256842295918,0.033797937393802595,-0.04332498870629094,-0.06295303159320927,-0.028399582474275056,-0.035416520992937905,-0.057992806054240474,-0.023598526781607006,-0.037747079669726874,0.005353165124466983,0.0068517138536171515,0.04262505305737799,0.03859012341370779,-0.023325261725029665,0.051726640093512674,0.017068109062262343,0.01148369927642042,0.041961333266266734,0.014989693233563917,0.024478310637858634,0.007660579144135516,-0.012808367212683943,-0.002885045346577113,0.09278228152221646,0.016897743562687716,0.05118381596835228,0.08164514883974472,0.04341908806083885,0.09176305590185976,0.07231287398412131,0.06833006558750243,-0.021040333010561216,0.012868637186919402,0.029527676219976203,-0.03173284195439944,0.00247633349902918,-0.032581745055982166,0.004551464579719746,-0.017755387990315206,0.03493901650858177,-0.0002414071647153925,-0.03258174505598219,-0.019565140268786498,-0.018244486431961096,-0.01575225377178922,0.040416651491731494,0.022167052354803117,0.022167052354802957,0.022167052354803044,-0.04697547125659747,-0.014332145919053622
-0.22611690886731592,1.0,0.021552230051465858,0.0072934624320482215,0.00023372438063411807,-0.08596578922518534,-0.1551218304183292,-0.0159730919595721,0.07768095068875305,-0.008415343128119732,0.025527850801750726,-0.015252729854927517,0.0038467801402777427,0.012673445688681817,-0.011201964652365235,0.03871449298235473,0.0864680773456631,-0.03459198053476809,-0.006291324743347232,0.0105315655883424,0.04134272996061469,0.002065071462575785,0.0036988383609329453,0.07061216721618414,0.09785462105154442,0.09109901414157455,0.003392430026077382,0.013313781194296107,0.04245229826314694,-0.05050481691134342,-0.0889329136776267,0.04705372982040225,-0.011672694703086236,0.042845869946457504,0.016506923829197995,0.004395311525163469,0.0032818664206616124,-0.011940703370871846,-0.000933565599135568,0.04777014694958376,-0.023216576885354175,-0.1328566176530984,0.03215575577775416,-0.05369435640861337,-0.05563832483808802,-0.0502269080782188,-0.060539848694367536,-0.11995186491360242,-0.09497516025855736,-0.012572223604708072,0.01190310230777225,0.01020527551345891,0.03880327049656599,-0.023103111516576066,0.016128529731019418,0.005856701194268247,0.014253266014220702,-0.021158184005666308,0.03371280198075965,0.016128529731019386,0.03229940084031158,0.03634347819686842,0.004643021066863909,0.01612852973101939,0.016128529731019324,0.01612852973101941,0.016128529731019452,0.03229940084031156,0.016128529731019338
0.014696970276298136,0.021552230051465858,1.0,-0.060757637237570286,-0.08984569590916518,-0.04542148726474525,-0.008371595760524092,-0.09055757859558669,-0.008462462380754755,-0.07133100842237514,0.06016879882813379,-0.028784430649246788,-0.01434921887386374,-0.01744554450542154,-0.10647464083494762,0.008915384672324354,-0.03325589773160581,-0.004994530581135725,-0.007668978517226596,0.0028351991734434806,-0.022125105555313492,-0.07190436806021659,-0.05090140662579933,-0.0015227814723886952,0.01731657553048478,-0.030712563127971593,-0.12653390642917584,-0.010956611783190169,-0.062270509041066756,-0.018082067773915474,-0.054974627378664466,0.0325101981347488,0.024347354666637542,0.013339675351393182,-0.013627863571508332,0.009121812291788827,-0.01901842687663259,0.0029770787669093765,-0.014308099523048151,-0.03125098878835428,0.010220241516727138,-0.07432073447848794,0.11160169823194802,-0.16013430578082347,0.29529599109361243,-0.16275567848796943,0.28629214261735014,-0.2364751179962961,-0.03736126483553785,-0.03870506545720823,0.000881034472816296,-0.02316509151517244,0.014494801010448427,-0.004354010204094172,0.011111512663391818,-0.03384743727658769,-0.0023305731488031498,-0.007988203481593893,0.009127934843810543,0.015821057080348196,-0.0016577881906230689,0.006181081660884288,0.004764539468032903,-0.004744390902900709,-0.00026957562402659654,-0.018866962009556683,-0.0014079076322396499,0.006675841644861566,0.011951793184362175
0.08855670464863567,0.0072934624320482215,-0.060757637237570286,1.0,0.40157454529002623,0.09362017195235418,0.2653569629253328,0.26769755412426777,0.05785343657773179,-0.0271044397154861,0.044279329295310164,-0.01016329068783098,0.05351414440889774,0.08958334580025944,0.02010944769559814,0.026243073087068143,0.31733627229982103,0.06419729704808003,0.12815048956910918,0.15172957438570947,0.09520607904455289,0.08166034895288397,-0.006520872645173227,-0.016934877964388258,-0.004058204596338408,0.044612624868069065,0.12918930282366098,0.007235319081417381,0.025532249117012094,0.04092707687172332,-0.0011912343904662075,0.08113356230120461,0.04067465118296579,0.015464818370521783,0.11352120286077015,0.1302360457369811,0.1546243474182856,0.1900325478546756,0.17324570346220844,0.13382113595132633,0.07882791632769101,0.11548941685665516,-0.06757329149541544,0.12741663702909267,-0.05550229975091044,0.12053329729615725,-0.06635469005789538,0.08019569664577197,0.007798477026697564,0.09315217791354474,0.15176234764355762,0.14025578983993534,0.01947252281536275,0.046428473420405236,0.029126454651335135,0.02793323391412939,0.02343943524577457,0.02098228985851521,0.011612402030969263,-0.039179651140813815,-0.010066392552681817,0.04085419127870069,0.004040958830879022,0.029126454651335117,0.02912645465133514,0.029126454651335128,-0.016410949210097416,0.0013329017806910336,-0.039179651140813836
-0.046304522405570904,0.00023372438063411807,-0.08984569590916518,0.40157454529002623,1.0,0.07509815554121592,0.1961208630428663,0.19554304918220827,0.015322033228209369,0.036142460397643086,-0.017399034592196425,0.03197787340613654,0.09333900972774814,0.10487348681262046,0.018884186898237783,0.043112260060995285,0.24771979104668035,0.13823783440013432,0.10940374917561306,0.11666366255303505,0.11406210286004936,0.09804773499721511,0.06131797286166867,-0.064035626747423,-0.02219891349683287,0.04149488698462848,0.07201693804923721,0.022534249915467174,0.0426507570888286,0.037921733963346485,0.060997431647154494,0.11183077286763601,0.05164768309316571,0.05367843660118526,0.1369743603134625,0.10133520603823964,0.11915614942925043,0.17348915313210314,0.1559869843767616,0.11888613588833996,0.02943250904435939,0.0382929184552173,-0.05600141453521498,0.12459608292687153,-0.07071188469101455,0.11853207701377408,-0.08783717365887751,0.025422514768563047,0.018552380863240188,0.13096465809966273,0.14122913928408595,0.07458776822926552,0.02646009405830256,0.025932244740191398,0.0024019410033895012,0.019785368185703412,-0.0428399557812479,0.0173078276263207,-0.01576538566547468,0.0024019410033894744,0.02502777406826561,-0.012880528954365169,0.07107413900963995,0.04119493512746829,-0.036391053120689396,0.0024019410033894943,0.002401941003389484,0.0032793949770827005,-0.036391053120689396
0.03499684070828424,-0.08596578922518534,-0.04542148726474525,0.09362017195235418,0.07509815554121592,1.0,0.3112192835628404,0.20227401967912148,0.10237060580614138,0.027485491648741627,0.048783203403192595,0.09323826531775033,0.12587065176200876,0.16539602657577898,0.024485774515641313,-0.012905547881190726,-0.010012781978653837,0.016701679738293663,0.03896723635350374,-0.057555036644903135,-0.02343285054077416,0.026334690926935172,0.020489630759046164,-0.013169247717896038,-0.045530319448509965,0.013675632616682112,0.06996352359199863,0.029099110776504088,-0.0066345269598758584,-0.011496578944086903,0.0203375489899838,0.06196360265035191,0.04189565846323289,-0.015385351592073484,0.03213404367471924,0.030795147295012332,-0.001797456589796055,0.0435546896682921,0.057492871653890616,0.03555668929658858,0.04005940502119697,0.018218022451901225,-0.01779886773504295,-0.02648399367032458,-0.016295221310803878,-0.030804806183275052,-0.027622928696767274,0.014488518151673175,0.0666787392319151,-0.008332034102068972,0.043975927267408385,0.034489563724978786,-0.018866222494498295,0.026857309022452352,-0.006208173165795182,-0.05318433262364724,0.01595235675767873,-0.03324487309864051,0.028910845159904282,-0.0062081731657951875,0.01561422652925822,0.027034576386350106,0.03628754009516721,-0.0062081731657951875,-0.006208173165795276,-0.006208173165795192,-0.00620817316579522,-0.012432644321102203,-0.006208173165795305
0.11085121177490427,-0.1551218304183292,-0.008371595760524092,0.2653569629253328,0.1961208630428663,0.3112192835628404,1.0,0.267687998387576,0.04013048213993415,0.019355858847742772,0.05970387781313575,0.056545078186393614,0.10785534659129381,0.15291036712555003,0.08155438941019336,0.0005326987993862331,0.10026557168373292,0.07649431117957917,0.05296272095426792,0.0835534260529827,0.06889502711167018,0.04897887219776296,-0.001415348705121866,-0.032108863856872734,-0.09111073737727324,0.025702061188743998,0.10268882990778355,0.039708785654749425,0.024484885682657036,0.013495019863789683,0.031467700142046265,0.047248641167776134,0.0735813034685363,-0.0013946334031470615,0.06764588213709206,0.07035099940620046,0.06430939497339794,0.08191904377828035,0.07790207839135097,0.012390946780029815,0.05859112397119462,0.06816820232976957,-0.06857962741376707,0.02298480417495945,0.010212494289791403,0.013898523717571328,0.006048297925035361,0.03964534767603059,0.039236422403496424,0.013819057322702215,0.08484030182094827,0.03940229985695122,-0.0424572647649792,0.029545689733195213,-0.0394789553002024,0.013201006316373191,-0.002378035926600738,0.027871051346164383,0.004263603706236217,0.0008804405731534797,0.042175565090305,-0.020609769009466764,0.0019721728289529322,0.04123983644650947,0.000880440573153509,-0.039478955300202394,0.0008804405731534902,0.021969378805401382,0.04123983644650941
0.02751319571179059,-0.0159730919595721,-0.09055757859558669,0.26769755412426777,0.19554304918220827,0.20227401967912148,0.267687998387576,1.0,0.1473416496309474,0.06930495104334293,0.08872598764635294,0.06803538004481638,0.19853501901625425,0.19578885990733452,0.010830863028698455,0.00851268807448197,0.09992098798052752,0.04817131491210613,0.07387280640253158,0.09210594948235833,0.2712780906887417,0.002178184089040707,0.03750874927617578,0.05037573091102437,-0.014605414535424457,0.05317490677719686,0.05616149837602702,0.08731026718433986,0.024469871274374663,-0.0475061107503035,-0.022337729307433996,0.06232353973784284,0.014765868299274327,-0.043071169144499405,0.02377397044967354,0.021106158007932724,0.08915343973616711,0.011362515279817189,0.043503421048546584,0.04678252730218762,0.010404579518279385,0.06079340952683032,-0.002431968531491649,0.023309263547840943,-0.02071488469751399,0.022671094686850166,-0.0191502684826322,0.1132445962182879,0.030396557988800837,0.016511641797978822,0.04282843463551831,0.015255110540149396,0.0014428909346304538,0.022742007294137258,-0.020991077741588773,-0.02307655746231563,0.06903268706004125,0.02103760629505708,0.0032841833404566607,-0.02099107774158875,0.041137293239921935,0.033145157457758624,0.05717696883390226,0.04546133963924196,0.04546133963924188,0.045461339639241934,-0.020991077741588753,-0.008767440055368003,0.045461339639241885
-0.046295098148723,0.07768095068875305,-0.008462462380754755,0.05785343657773179,0.015322033228209369,0.10237060580614138,0.04013048213993415,0.1473416496309474,1.0,0.1170375918954579,0.11020622558503544,0.10983988475944369,0.23557328686775217,0.2702904096270077,-0.0033756876372620427,-0.048637028827953795,0.020963985010618517,0.044009419176340644,0.0416503011318098,0.009079384101901618,0.0838504363921574,0.06769227640539499,0.019519610792341425,0.05434527997023491,0.11827993035477818,0.07507377540207243,0.03386221305599368,0.05647032618906926,0.01674888832148621,-0.09072654381779881,0.006847391523199574,0.09767833104488793,0.03664796861964559,0.06229149629575441,0.03048093110815335,0.024161715897293462,0.08537548524619362,-0.018978473919019263,-0.017996739427439,-0.018953541837357826,-0.060749409646300566,-0.00011426689772864838,-0.020634055035823558,-0.030638062030679536,-0.022014249443852302,-0.04352866706455174,-0.031576013539677,0.05976523495312718,-0.011165494936618569,0.02762030797614769,0.05754432792199754,0.023908416415591417,0.00012771252205644895,0.028095179210487438,-0.010987007379240318,0.014207965560598295,0.0035788542575192848,0.003174453607578118,0.045401859851714625,-0.04701307449400246,0.014070497412162371,0.008770628719665266,-0.03268050266193734,-0.047013074494002445,0.043052093292902965,0.007026026178140759,-0.029000040936621292,0.041125514248300056,-0.010987007379240285
-0.0072470216845716955,-0.008415343128119732,-0.07133100842237514,-0.0271044397154861,0.036142460397643086,0.027485491648741627,0.019355858847742772,0.06930495104334293,0.1170375918954579,1.0,0.13147722047315547,0.059687295362281866,0.1365420852012404,0.11065813903514884,0.14438171768594565,-0.0014849843456729939,0.022755324352673294,0.0632054520880939,0.027573147683466175,0.011302985379079925,0.03360561466932993,0.16039563750350036,0.053856047092265276,-0.01975271372498535,-3.098611104788465e-05,-0.00609440697250262,0.07983060171971654,0.02837818283629065,0.06518602011531559,0.12976157510376088,0.22636724459275268,0.013916431957822311,0.08611659569086466,0.10720568272221992,0.035019814593089026,0.062175892185349024,0.05121023764883598,0.02697682035673937,0.043457266085053924,-0.00033078093264271704,-0.0253317042133758,0.0029929085806848867,-0.030380584068214967,-0.0015811255769143634,-0.0128181767598681,-0.0010566532736419132,-0.01022024524547032,0.056307675337519805,0.032065802805014386,0.06045280369783988,0.07588557151428522,0.023771940668952097,-0.010951479294572752,0.05543582441922975,-0.03021931088340196,-0.01446819128131218,0.051538251155352495,0.05644169656577911,0.03594859750667913,0.048488257917458505,0.01829292728550904,0.03709095986929693,-0.01479966467317183,-0.030219310883401945,0.048488257917458574,0.009134473517028303,0.009134473517028304,-0.0014097932682441512,-0.03021931088340196
